9.998144000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.998078000000000000e+06 5.000000000000000000e+01 9.800000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 0.000000000000000000e+00
9.998034000000000000e+06 7.500000000000000000e+01 9.300000000000000000e+01 1.600000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00
9.997990000000000000e+06 8.900000000000000000e+01 8.400000000000000000e+01 2.100000000000000000e+01 6.000000000000000000e+01 8.000000000000000000e+00
9.997944000000000000e+06 8.900000000000000000e+01 9.100000000000000000e+01 3.300000000000000000e+01 8.700000000000000000e+01 1.700000000000000000e+01
9.997897000000000000e+06 8.200000000000000000e+01 1.000000000000000000e+02 4.100000000000000000e+01 1.240000000000000000e+02 3.600000000000000000e+01
9.997857000000000000e+06 8.200000000000000000e+01 1.010000000000000000e+02 4.100000000000000000e+01 1.630000000000000000e+02 6.400000000000000000e+01
9.997820000000000000e+06 7.300000000000000000e+01 9.100000000000000000e+01 3.600000000000000000e+01 2.240000000000000000e+02 9.800000000000000000e+01
9.997791000000000000e+06 6.600000000000000000e+01 8.400000000000000000e+01 3.800000000000000000e+01 2.650000000000000000e+02 1.310000000000000000e+02
9.997758000000000000e+06 6.900000000000000000e+01 7.100000000000000000e+01 2.900000000000000000e+01 3.170000000000000000e+02 1.730000000000000000e+02
9.997732000000000000e+06 6.400000000000000000e+01 6.500000000000000000e+01 2.600000000000000000e+01 3.570000000000000000e+02 2.120000000000000000e+02
9.997709000000000000e+06 5.100000000000000000e+01 5.700000000000000000e+01 3.100000000000000000e+01 3.960000000000000000e+02 2.590000000000000000e+02
9.997686000000000000e+06 5.100000000000000000e+01 5.200000000000000000e+01 2.800000000000000000e+01 4.270000000000000000e+02 3.000000000000000000e+02
9.997667000000000000e+06 4.400000000000000000e+01 4.200000000000000000e+01 2.000000000000000000e+01 4.710000000000000000e+02 3.480000000000000000e+02
