9.998144000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.998056000000000000e+06 7.100000000000000000e+01 1.050000000000000000e+02 6.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
9.997980000000000000e+06 1.090000000000000000e+02 1.100000000000000000e+02 1.800000000000000000e+01 2.700000000000000000e+01 0.000000000000000000e+00
9.997907000000000000e+06 1.340000000000000000e+02 1.090000000000000000e+02 4.100000000000000000e+01 5.300000000000000000e+01 0.000000000000000000e+00
9.997824000000000000e+06 1.580000000000000000e+02 1.060000000000000000e+02 6.800000000000000000e+01 8.800000000000000000e+01 0.000000000000000000e+00
9.997733000000000000e+06 1.650000000000000000e+02 1.270000000000000000e+02 9.700000000000000000e+01 1.220000000000000000e+02 0.000000000000000000e+00
9.997600000000000000e+06 2.120000000000000000e+02 1.440000000000000000e+02 1.200000000000000000e+02 1.680000000000000000e+02 0.000000000000000000e+00
9.997452000000000000e+06 2.440000000000000000e+02 1.920000000000000000e+02 1.450000000000000000e+02 2.110000000000000000e+02 0.000000000000000000e+00
9.997263000000000000e+06 3.010000000000000000e+02 2.090000000000000000e+02 1.800000000000000000e+02 2.910000000000000000e+02 0.000000000000000000e+00
9.997078000000000000e+06 3.240000000000000000e+02 2.450000000000000000e+02 2.200000000000000000e+02 3.770000000000000000e+02 0.000000000000000000e+00
9.996824000000000000e+06 4.200000000000000000e+02 2.810000000000000000e+02 2.580000000000000000e+02 4.610000000000000000e+02 0.000000000000000000e+00
9.996511000000000000e+06 5.120000000000000000e+02 3.170000000000000000e+02 3.220000000000000000e+02 5.820000000000000000e+02 0.000000000000000000e+00
9.996144000000000000e+06 5.980000000000000000e+02 3.650000000000000000e+02 4.110000000000000000e+02 7.260000000000000000e+02 0.000000000000000000e+00
9.995726000000000000e+06 7.170000000000000000e+02 4.380000000000000000e+02 4.770000000000000000e+02 8.860000000000000000e+02 0.000000000000000000e+00
9.995251000000000000e+06 8.400000000000000000e+02 5.330000000000000000e+02 5.460000000000000000e+02 1.074000000000000000e+03 0.000000000000000000e+00
9.994662000000000000e+06 9.760000000000000000e+02 6.570000000000000000e+02 6.510000000000000000e+02 1.298000000000000000e+03 0.000000000000000000e+00
9.993958000000000000e+06 1.155000000000000000e+03 7.860000000000000000e+02 7.800000000000000000e+02 1.565000000000000000e+03 0.000000000000000000e+00
9.993110000000000000e+06 1.411000000000000000e+03 9.200000000000000000e+02 9.030000000000000000e+02 1.900000000000000000e+03 0.000000000000000000e+00
9.992128000000000000e+06 1.673000000000000000e+03 1.098000000000000000e+03 1.037000000000000000e+03 2.308000000000000000e+03 0.000000000000000000e+00
9.990941000000000000e+06 1.977000000000000000e+03 1.307000000000000000e+03 1.244000000000000000e+03 2.775000000000000000e+03 0.000000000000000000e+00
9.989571000000000000e+06 2.335000000000000000e+03 1.496000000000000000e+03 1.504000000000000000e+03 3.338000000000000000e+03 0.000000000000000000e+00
9.989009000000000000e+06 1.907000000000000000e+03 1.708000000000000000e+03 1.649000000000000000e+03 3.971000000000000000e+03 0.000000000000000000e+00
9.988331000000000000e+06 1.697000000000000000e+03 1.796000000000000000e+03 1.171000000000000000e+03 5.249000000000000000e+03 1.000000000000000000e+03
9.987675000000000000e+06 1.519000000000000000e+03 1.764000000000000000e+03 8.640000000000000000e+02 6.422000000000000000e+03 1.969000000000000000e+03
9.987060000000000000e+06 1.358000000000000000e+03 1.678000000000000000e+03 1.001000000000000000e+03 7.147000000000000000e+03 2.366000000000000000e+03
9.986486000000000000e+06 1.258000000000000000e+03 1.552000000000000000e+03 1.044000000000000000e+03 7.904000000000000000e+03 2.732000000000000000e+03
9.985916000000000000e+06 1.201000000000000000e+03 1.428000000000000000e+03 1.063000000000000000e+03 8.636000000000000000e+03 3.139000000000000000e+03
9.985399000000000000e+06 1.140000000000000000e+03 1.338000000000000000e+03 1.034000000000000000e+03 9.333000000000000000e+03 3.522000000000000000e+03
9.984918000000000000e+06 1.089000000000000000e+03 1.230000000000000000e+03 1.000000000000000000e+03 1.000700000000000000e+04 3.915000000000000000e+03
9.984445000000000000e+06 9.820000000000000000e+02 1.186000000000000000e+03 9.860000000000000000e+02 1.064500000000000000e+04 4.286000000000000000e+03
9.983997000000000000e+06 9.480000000000000000e+02 1.133000000000000000e+03 9.510000000000000000e+02 1.121500000000000000e+04 4.669000000000000000e+03
9.983592000000000000e+06 8.820000000000000000e+02 1.072000000000000000e+03 9.010000000000000000e+02 1.179700000000000000e+04 5.091000000000000000e+03
9.983179000000000000e+06 8.760000000000000000e+02 9.900000000000000000e+02 8.480000000000000000e+02 1.235100000000000000e+04 5.470000000000000000e+03
9.982817000000000000e+06 8.150000000000000000e+02 8.960000000000000000e+02 8.390000000000000000e+02 1.287700000000000000e+04 5.870000000000000000e+03
9.982455000000000000e+06 7.660000000000000000e+02 8.750000000000000000e+02 8.010000000000000000e+02 1.334700000000000000e+04 6.273000000000000000e+03
9.982105000000000000e+06 7.700000000000000000e+02 8.200000000000000000e+02 7.330000000000000000e+02 1.381600000000000000e+04 6.667000000000000000e+03
9.981813000000000000e+06 6.930000000000000000e+02 7.850000000000000000e+02 6.660000000000000000e+02 1.428700000000000000e+04 7.069000000000000000e+03
9.981502000000000000e+06 6.750000000000000000e+02 7.810000000000000000e+02 6.060000000000000000e+02 1.468000000000000000e+04 7.445000000000000000e+03
9.981244000000000000e+06 6.180000000000000000e+02 7.280000000000000000e+02 6.020000000000000000e+02 1.505200000000000000e+04 7.789000000000000000e+03
9.980985000000000000e+06 5.720000000000000000e+02 6.880000000000000000e+02 5.750000000000000000e+02 1.542400000000000000e+04 8.161000000000000000e+03
9.980685000000000000e+06 5.760000000000000000e+02 6.680000000000000000e+02 5.570000000000000000e+02 1.575800000000000000e+04 8.569000000000000000e+03
9.980446000000000000e+06 5.290000000000000000e+02 6.290000000000000000e+02 5.600000000000000000e+02 1.608000000000000000e+04 8.923000000000000000e+03
9.980200000000000000e+06 5.050000000000000000e+02 5.980000000000000000e+02 5.240000000000000000e+02 1.641700000000000000e+04 9.268000000000000000e+03
9.979946000000000000e+06 5.230000000000000000e+02 5.750000000000000000e+02 4.980000000000000000e+02 1.670200000000000000e+04 9.621000000000000000e+03
9.979749000000000000e+06 4.490000000000000000e+02 5.470000000000000000e+02 4.850000000000000000e+02 1.701400000000000000e+04 9.957000000000000000e+03
9.979494000000000000e+06 4.750000000000000000e+02 5.050000000000000000e+02 4.640000000000000000e+02 1.730600000000000000e+04 1.030100000000000000e+04
9.979296000000000000e+06 4.450000000000000000e+02 4.800000000000000000e+02 4.760000000000000000e+02 1.754700000000000000e+04 1.064900000000000000e+04
9.979089000000000000e+06 4.360000000000000000e+02 4.450000000000000000e+02 4.540000000000000000e+02 1.782000000000000000e+04 1.098100000000000000e+04
9.978926000000000000e+06 3.910000000000000000e+02 4.380000000000000000e+02 4.130000000000000000e+02 1.807600000000000000e+04 1.130900000000000000e+04
9.978743000000000000e+06 3.980000000000000000e+02 4.280000000000000000e+02 3.570000000000000000e+02 1.831800000000000000e+04 1.165200000000000000e+04
9.978589000000000000e+06 3.670000000000000000e+02 4.120000000000000000e+02 3.410000000000000000e+02 1.853500000000000000e+04 1.198100000000000000e+04
9.978360000000000000e+06 4.030000000000000000e+02 4.070000000000000000e+02 3.570000000000000000e+02 1.871700000000000000e+04 1.228700000000000000e+04
9.978141000000000000e+06 4.290000000000000000e+02 3.980000000000000000e+02 3.220000000000000000e+02 1.895400000000000000e+04 1.258200000000000000e+04
9.977921000000000000e+06 4.310000000000000000e+02 4.170000000000000000e+02 3.240000000000000000e+02 1.915100000000000000e+04 1.290100000000000000e+04
9.977689000000000000e+06 4.330000000000000000e+02 4.360000000000000000e+02 3.470000000000000000e+02 1.933900000000000000e+04 1.321000000000000000e+04
9.977475000000000000e+06 4.380000000000000000e+02 4.250000000000000000e+02 3.800000000000000000e+02 1.952600000000000000e+04 1.350800000000000000e+04
9.977265000000000000e+06 4.280000000000000000e+02 4.290000000000000000e+02 3.950000000000000000e+02 1.972700000000000000e+04 1.380800000000000000e+04
9.977063000000000000e+06 4.380000000000000000e+02 4.340000000000000000e+02 3.710000000000000000e+02 1.993800000000000000e+04 1.411900000000000000e+04
9.976833000000000000e+06 4.370000000000000000e+02 4.490000000000000000e+02 3.570000000000000000e+02 2.016800000000000000e+04 1.445700000000000000e+04
