9.998144000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.998078000000000000e+06 5.300000000000000000e+01 9.900000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
9.998003000000000000e+06 8.900000000000000000e+01 1.000000000000000000e+02 2.900000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00
9.997905000000000000e+06 1.400000000000000000e+02 9.700000000000000000e+01 4.800000000000000000e+01 5.400000000000000000e+01 0.000000000000000000e+00
9.997828000000000000e+06 1.500000000000000000e+02 1.050000000000000000e+02 7.400000000000000000e+01 8.700000000000000000e+01 0.000000000000000000e+00
9.997722000000000000e+06 1.790000000000000000e+02 1.140000000000000000e+02 1.030000000000000000e+02 1.260000000000000000e+02 0.000000000000000000e+00
9.997595000000000000e+06 2.140000000000000000e+02 1.370000000000000000e+02 1.230000000000000000e+02 1.750000000000000000e+02 0.000000000000000000e+00
9.997451000000000000e+06 2.330000000000000000e+02 1.820000000000000000e+02 1.530000000000000000e+02 2.250000000000000000e+02 0.000000000000000000e+00
9.997273000000000000e+06 2.790000000000000000e+02 1.980000000000000000e+02 2.040000000000000000e+02 2.900000000000000000e+02 0.000000000000000000e+00
9.997050000000000000e+06 3.370000000000000000e+02 2.320000000000000000e+02 2.380000000000000000e+02 3.870000000000000000e+02 0.000000000000000000e+00
9.996785000000000000e+06 4.040000000000000000e+02 2.820000000000000000e+02 2.940000000000000000e+02 4.790000000000000000e+02 0.000000000000000000e+00
9.996471000000000000e+06 5.250000000000000000e+02 3.330000000000000000e+02 3.180000000000000000e+02 5.970000000000000000e+02 0.000000000000000000e+00
9.996152000000000000e+06 5.810000000000000000e+02 3.790000000000000000e+02 3.920000000000000000e+02 7.400000000000000000e+02 0.000000000000000000e+00
9.995744000000000000e+06 7.110000000000000000e+02 4.370000000000000000e+02 4.410000000000000000e+02 9.110000000000000000e+02 0.000000000000000000e+00
9.995247000000000000e+06 8.100000000000000000e+02 5.550000000000000000e+02 5.400000000000000000e+02 1.092000000000000000e+03 0.000000000000000000e+00
9.994644000000000000e+06 9.930000000000000000e+02 6.710000000000000000e+02 6.150000000000000000e+02 1.321000000000000000e+03 0.000000000000000000e+00
9.993985000000000000e+06 1.157000000000000000e+03 8.040000000000000000e+02 6.990000000000000000e+02 1.599000000000000000e+03 0.000000000000000000e+00
9.993196000000000000e+06 1.337000000000000000e+03 9.800000000000000000e+02 8.110000000000000000e+02 1.920000000000000000e+03 0.000000000000000000e+00
9.992239000000000000e+06 1.584000000000000000e+03 1.100000000000000000e+03 9.900000000000000000e+02 2.331000000000000000e+03 0.000000000000000000e+00
9.991072000000000000e+06 1.886000000000000000e+03 1.275000000000000000e+03 1.217000000000000000e+03 2.794000000000000000e+03 0.000000000000000000e+00
9.989790000000000000e+06 2.225000000000000000e+03 1.452000000000000000e+03 1.454000000000000000e+03 3.323000000000000000e+03 0.000000000000000000e+00
9.989476000000000000e+06 1.622000000000000000e+03 1.590000000000000000e+03 1.599000000000000000e+03 3.957000000000000000e+03 0.000000000000000000e+00
9.989069000000000000e+06 1.249000000000000000e+03 1.611000000000000000e+03 1.094000000000000000e+03 5.221000000000000000e+03 1.000000000000000000e+03
9.988751000000000000e+06 9.850000000000000000e+02 1.498000000000000000e+03 6.500000000000000000e+02 6.360000000000000000e+03 1.925000000000000000e+03
9.988469000000000000e+06 7.700000000000000000e+02 1.268000000000000000e+03 7.270000000000000000e+02 7.010000000000000000e+03 2.343000000000000000e+03
9.988231000000000000e+06 6.190000000000000000e+02 1.095000000000000000e+03 7.160000000000000000e+02 7.583000000000000000e+03 2.680000000000000000e+03
9.988008000000000000e+06 5.610000000000000000e+02 9.100000000000000000e+02 6.400000000000000000e+02 8.125000000000000000e+03 3.049000000000000000e+03
9.987823000000000000e+06 4.660000000000000000e+02 7.580000000000000000e+02 5.650000000000000000e+02 8.632000000000000000e+03 3.393000000000000000e+03
9.987644000000000000e+06 4.170000000000000000e+02 6.360000000000000000e+02 5.000000000000000000e+02 9.047000000000000000e+03 3.778000000000000000e+03
9.987494000000000000e+06 3.560000000000000000e+02 5.580000000000000000e+02 4.240000000000000000e+02 9.412000000000000000e+03 4.135000000000000000e+03
9.987378000000000000e+06 2.860000000000000000e+02 4.580000000000000000e+02 3.570000000000000000e+02 9.765000000000000000e+03 4.497000000000000000e+03
9.987254000000000000e+06 2.500000000000000000e+02 4.060000000000000000e+02 3.280000000000000000e+02 1.000600000000000000e+04 4.837000000000000000e+03
9.987151000000000000e+06 2.380000000000000000e+02 3.520000000000000000e+02 2.810000000000000000e+02 1.022200000000000000e+04 5.164000000000000000e+03
9.987066000000000000e+06 2.100000000000000000e+02 3.150000000000000000e+02 2.450000000000000000e+02 1.040800000000000000e+04 5.474000000000000000e+03
9.986969000000000000e+06 2.050000000000000000e+02 2.740000000000000000e+02 2.100000000000000000e+02 1.058600000000000000e+04 5.814000000000000000e+03
9.986917000000000000e+06 1.640000000000000000e+02 2.480000000000000000e+02 1.920000000000000000e+02 1.072300000000000000e+04 6.135000000000000000e+03
9.986850000000000000e+06 1.520000000000000000e+02 2.160000000000000000e+02 1.550000000000000000e+02 1.087100000000000000e+04 6.462000000000000000e+03
9.986796000000000000e+06 1.380000000000000000e+02 1.810000000000000000e+02 1.360000000000000000e+02 1.099300000000000000e+04 6.794000000000000000e+03
9.986763000000000000e+06 1.020000000000000000e+02 1.740000000000000000e+02 1.110000000000000000e+02 1.109400000000000000e+04 7.074000000000000000e+03
9.986723000000000000e+06 9.400000000000000000e+01 1.520000000000000000e+02 9.200000000000000000e+01 1.118300000000000000e+04 7.348000000000000000e+03
9.986675000000000000e+06 9.700000000000000000e+01 1.310000000000000000e+02 8.700000000000000000e+01 1.125400000000000000e+04 7.613000000000000000e+03
9.986640000000000000e+06 9.100000000000000000e+01 1.110000000000000000e+02 7.900000000000000000e+01 1.132300000000000000e+04 7.865000000000000000e+03
9.986617000000000000e+06 6.600000000000000000e+01 1.040000000000000000e+02 8.600000000000000000e+01 1.137100000000000000e+04 8.115000000000000000e+03
9.986600000000000000e+06 4.900000000000000000e+01 9.000000000000000000e+01 6.100000000000000000e+01 1.144400000000000000e+04 8.370000000000000000e+03
9.986575000000000000e+06 4.500000000000000000e+01 7.400000000000000000e+01 5.300000000000000000e+01 1.149700000000000000e+04 8.626000000000000000e+03
9.986553000000000000e+06 4.300000000000000000e+01 6.500000000000000000e+01 4.600000000000000000e+01 1.153700000000000000e+04 8.855000000000000000e+03
9.986535000000000000e+06 4.100000000000000000e+01 6.100000000000000000e+01 3.700000000000000000e+01 1.157000000000000000e+04 9.083000000000000000e+03
9.986523000000000000e+06 3.100000000000000000e+01 5.900000000000000000e+01 3.400000000000000000e+01 1.159700000000000000e+04 9.288000000000000000e+03
9.986508000000000000e+06 3.000000000000000000e+01 5.400000000000000000e+01 2.700000000000000000e+01 1.162500000000000000e+04 9.496000000000000000e+03
9.986495000000000000e+06 3.300000000000000000e+01 4.700000000000000000e+01 1.200000000000000000e+01 1.165700000000000000e+04 9.693000000000000000e+03
9.986491000000000000e+06 2.300000000000000000e+01 3.300000000000000000e+01 9.000000000000000000e+00 1.168800000000000000e+04 9.908000000000000000e+03
9.986474000000000000e+06 2.500000000000000000e+01 2.400000000000000000e+01 1.500000000000000000e+01 1.170600000000000000e+04 1.003400000000000000e+04
9.986463000000000000e+06 2.300000000000000000e+01 2.200000000000000000e+01 1.700000000000000000e+01 1.171900000000000000e+04 1.011600000000000000e+04
9.986453000000000000e+06 2.300000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.173600000000000000e+04 1.018800000000000000e+04
9.986444000000000000e+06 2.000000000000000000e+01 2.000000000000000000e+01 1.300000000000000000e+01 1.174700000000000000e+04 1.022900000000000000e+04
9.986435000000000000e+06 1.800000000000000000e+01 2.100000000000000000e+01 1.000000000000000000e+01 1.176000000000000000e+04 1.027000000000000000e+04
9.986419000000000000e+06 2.400000000000000000e+01 2.200000000000000000e+01 7.000000000000000000e+00 1.177200000000000000e+04 1.029100000000000000e+04
9.986411000000000000e+06 2.500000000000000000e+01 2.000000000000000000e+01 7.000000000000000000e+00 1.178100000000000000e+04 1.031500000000000000e+04
9.986405000000000000e+06 2.100000000000000000e+01 2.100000000000000000e+01 6.000000000000000000e+00 1.179100000000000000e+04 1.033100000000000000e+04
9.986396000000000000e+06 1.700000000000000000e+01 2.000000000000000000e+01 1.000000000000000000e+01 1.180100000000000000e+04 1.034400000000000000e+04
9.986387000000000000e+06 1.400000000000000000e+01 2.200000000000000000e+01 1.300000000000000000e+01 1.180800000000000000e+04 1.036000000000000000e+04
9.986380000000000000e+06 1.400000000000000000e+01 1.400000000000000000e+01 1.200000000000000000e+01 1.182400000000000000e+04 1.037400000000000000e+04
9.986368000000000000e+06 2.100000000000000000e+01 1.000000000000000000e+01 8.000000000000000000e+00 1.183700000000000000e+04 1.039300000000000000e+04
9.986364000000000000e+06 1.400000000000000000e+01 1.400000000000000000e+01 6.000000000000000000e+00 1.184600000000000000e+04 1.040300000000000000e+04
9.986360000000000000e+06 8.000000000000000000e+00 1.900000000000000000e+01 6.000000000000000000e+00 1.185100000000000000e+04 1.041400000000000000e+04
9.986356000000000000e+06 7.000000000000000000e+00 1.600000000000000000e+01 6.000000000000000000e+00 1.185900000000000000e+04 1.042300000000000000e+04
9.986349000000000000e+06 9.000000000000000000e+00 1.400000000000000000e+01 3.000000000000000000e+00 1.186900000000000000e+04 1.043300000000000000e+04
9.986344000000000000e+06 8.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 1.187700000000000000e+04 1.044300000000000000e+04
9.986339000000000000e+06 1.300000000000000000e+01 1.300000000000000000e+01 0.000000000000000000e+00 1.187900000000000000e+04 1.044500000000000000e+04
9.986333000000000000e+06 1.400000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 1.188300000000000000e+04 1.045100000000000000e+04
9.986329000000000000e+06 1.400000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+00 1.188700000000000000e+04 1.045200000000000000e+04
9.986323000000000000e+06 1.500000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+00 1.189200000000000000e+04 1.045800000000000000e+04
9.986318000000000000e+06 1.100000000000000000e+01 1.000000000000000000e+01 9.000000000000000000e+00 1.189600000000000000e+04 1.046100000000000000e+04
9.986315000000000000e+06 1.000000000000000000e+01 9.000000000000000000e+00 4.000000000000000000e+00 1.190600000000000000e+04 1.047300000000000000e+04
9.986311000000000000e+06 8.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 1.191300000000000000e+04 1.048000000000000000e+04
9.986307000000000000e+06 9.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 1.191500000000000000e+04 1.048600000000000000e+04
9.986305000000000000e+06 8.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+00 1.192100000000000000e+04 1.049200000000000000e+04
9.986304000000000000e+06 3.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 1.192400000000000000e+04 1.049500000000000000e+04
9.986300000000000000e+06 5.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 1.192800000000000000e+04 1.050000000000000000e+04
9.986298000000000000e+06 6.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.193500000000000000e+04 1.050400000000000000e+04
9.986298000000000000e+06 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.193800000000000000e+04 1.051000000000000000e+04
9.986298000000000000e+06 3.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.193900000000000000e+04 1.051200000000000000e+04
9.986298000000000000e+06 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.194100000000000000e+04 1.051700000000000000e+04
9.986298000000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.194500000000000000e+04 1.052000000000000000e+04
9.986298000000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.194600000000000000e+04 1.052300000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
